stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,stop_code,stop_street,stop_city,stop_region,stop_postcode,stop_country,location_type,parent_station,stop_timezone,wheelchair_boarding,direction,position,the_geom
51159,Mahia Rd/Castlefinn Dr,,-37.03665,174.87257,,,51159,,,,,,1,,,,,,0101000020E610000010AFEB17ECDB6540FFB27BF2B08442C0
51158,Weymouth Rd/McLeod Rd,,-37.04905,174.8631,,,51158,,,,,,1,,,,,,0101000020E6100000AF25E4839EDB654035EF3845478642C0
51151,Weymouth Rd/Gila Pl,,-37.04205,174.86529,,,51151,,,,,,1,,,,,,0101000020E6100000C971A774B0DB6540FE65F7E4618542C0
51150,Weymouth Rd/Becker Dr,,-37.03924,174.86655,,,51150,,,,,,1,,,,,,0101000020E610000029CB10C7BADB6540F758FAD0058542C0
51153,Weymouth Rd/Estuary Rd,,-37.04632,174.86367,,,51153,,,,,,1,,,,,,0101000020E61000002A91442FA3DB65404B9352D0ED8542C0
51152,Weymouth Rd/Gibbons Rd,,-37.04398,174.86432,,,51152,,,,,,1,,,,,,0101000020E6100000EBA86A82A8DB6540CBD6FA22A18542C0
51155,Lane Rd/McLeod Rd,,-37.04793,174.86029,,,51155,,,,,,1,,,,,,0101000020E61000006DE2E47E87DB6540A73FFB91228642C0
51154,Waimai Ave/Lane Rd,,-37.04661,174.8615,,,51154,,,,,,1,,,,,,0101000020E610000021B0726891DB654052D50451F78542C0
51157,Roys Rd/Weymouth Rd,,-37.05102,174.86198,,,51157,,,,,,1,,,,,,0101000020E6100000CBB9145795DB654091B8C7D2878642C0
51156,Roys Rd/Ocean View Rd,,-37.05083,174.8602,,,51156,,,,,,1,,,,,,0101000020E61000009D8026C286DB6540EDD3F198818642C0
5458,192 West Coast Rd,,-36.91058,174.65287,,,5458,,,,,,0,21361,,,,,0101000020E61000004451A04FE4D465402332ACE28D7442C0
5459,813 West Coast Rd,,-36.9284,174.59437,,,5459,,,,,,0,21249,,,,,0101000020E610000027F73B1405D365409FCDAACFD57642C0
2702,66 Willis Rd,,-37.0611,174.95739,,,2702,,,,,,0,51028,,,,,0101000020E61000008F705AF0A2DE65408FE4F21FD28742C0
3342,84 Beach Rd,,-36.7577,174.76664,,,3342,,,,,,0,49583,,,,,0101000020E6100000C6F99B5088D86540F0164850FC6042C0
3343,3 Wairau Rd,,-36.78186,174.75203,,,3343,,,,,,0,41111,,,,,0101000020E61000008CF337A110D8654079060DFD136442C0
5452,36 West Coast Rd,,-36.91123,174.66126,,,5452,,,,,,0,21364,,,,,0101000020E6100000E544BB0A29D565402A91442FA37442C0
2712,Conifer Grove Temporary Stop,,-37.04495,174.9114,,,2712,,,,,,0,51620,,,,,0101000020E6100000613255302ADD654044FAEDEBC08542C0
2710,Settlement Rd Hail And Ride,,-37.0688,174.94832,,,2710,,,,,,0,51023,,,,,0101000020E610000091442FA358DE65407FFB3A70CE8842C0
2711,5 Beaumaris Way,,-37.04092,174.91451,,,2711,,,,,,0,51072,,,,,0101000020E6100000AEBB79AA43DD65404CE0D6DD3C8542C0
2716,Papakura Train Station,,-37.06496,174.9463,,,2716,,,,,,0,51012,,,,,0101000020E61000008E06F01648DE65402AC6F99B508842C0
2717,5 Clevedon Rd,,-37.06167,174.94893,,,2717,,,,,,0,51666,,,,,0101000020E61000002F8672A25DDE6540799274CDE48742C0
2714,206 Harbourside Dr,,-37.06684,174.9252,,,2714,,,,,,0,51706,,,,,0101000020E61000004BC8073D9BDD654046088F368E8842C0
2715,87 Redcrest Ave,,-37.06986,174.96866,,,2715,,,,,,0,51586,,,,,0101000020E6100000309E4143FFDE654037A6272CF18842C0
3346,36 Beach Rd,,-36.76199,174.76673,,,3346,,,,,,0,41376,,,,,0101000020E6100000965B5A0D89D8654084F068E3886142C0
2718,38 Beach Rd,,-37.07347,174.93797,,,2718,,,,,,0,51708,,,,,0101000020E61000002254A9D903DE65405A9E0777678942C0
2719,29 Clevedon Rd,,-37.06037,174.95084,,,2719,,,,,,0,51667,,,,,0101000020E610000051F701486DDE65406BD44334BA8742C0
3347,33 Taharoto Rd,,-36.78567,174.75676,,,3347,,,,,,0,41113,,,,,0101000020E6100000795DBF6037D8654063B9A5D5906442C0
7957,Opp 243 West Tamaki Rd,,-36.86904,174.87515,,,7957,,,,,,0,31116,,,,,0101000020E610000005A3923A01DC65403A75E5B33C6F42C0
7956,38 Inglewood St,,-36.87137,174.87751,,,7956,,,,,,0,31119,,,,,0101000020E610000037FDD98F14DC6540965B5A0D896F42C0
7955,272 West Tamaki Rd,,-36.86856,174.87771,,,7955,,,,,,0,31117,,,,,0101000020E6100000E92B483316DC6540904E5DF92C6F42C0
7954,4 Inglewood St,,-36.87014,174.87511,,,7954,,,,,,0,31120,,,,,0101000020E6100000E2CCAFE600DC654081785DBF606F42C0
7953,43 Inglewood St,,-36.87031,174.87909,,,7953,,,,,,0,31118,,,,,0101000020E6100000B3075A8121DC6540DEB06D51666F42C0
7224,Redmond St near Sheehan St,,-36.84796,174.743,,,7224,,,,,,0,11044,,,,,0101000020E6100000B29DEFA7C6D7654078280AF4896C42C0
7951,29 Inglewood St,,-36.87153,174.87711,,,7951,,,,,,0,31119,,,,,0101000020E6100000D39FFD4811DC6540CFBD874B8E6F42C0
7950,29 Taniwha St,,-36.87203,174.87499,,,7950,,,,,,0,31121,,,,,0101000020E6100000774A07EBFFDB6540C190D5AD9E6F42C0
7228,Auckland Hospital,,-36.86117,174.77014,,,7228,,,,,,0,11509,,,,,0101000020E6100000ED2AA4FCA4D86540EE258DD13A6E42C0
3345,Taharoto Rd opp Smales Farm,,-36.78413,174.75483,,,3345,,,,,,0,41125,,,,,0101000020E610000045813E9127D86540FFE7305F5E6442C0
7959,Opp 211 West Tamaki Rd,,-36.86915,174.87242,,,7959,,,,,,0,31115,,,,,0101000020E61000000B0C59DDEADB6540C1A8A44E406F42C0
10344,Gulf Harbour Dr and Whangaparoa,,-36.61197,174.7786,,,10344,,,,,,1,,,,,,0101000020E61000004D158C4AEAD865400A117008554E42C0
6248,732 Chapel Rd,,-36.92403,174.92145,,,6248,,,,,,0,31693,,,,,0101000020E6100000C6DCB5847CDD6540EE42739D467642C0
6240,36 Whitford Rd,,-36.90946,174.9282,,,6240,,,,,,0,31664,,,,,0101000020E6100000B6847CD0B3DD654095826E2F697442C0
6241,Opp 18 Kyeemagh St,,-36.90726,174.92402,,,6241,,,,,,0,31653,,,,,0101000020E6100000331B649291DD6540077C7E18217442C0
6242,90 Whitford Rd,,-36.91243,174.92606,,,6242,,,,,,0,31681,,,,,0101000020E610000048C49448A2DD6540D4F19881CA7442C0
6244,Opp 115 Whitford Rd,,-36.91429,174.92803,,,6244,,,,,,0,31683,,,,,0101000020E61000009F76F86BB2DD6540A9876874077542C0
6245,19 Smales Rd,,-36.9434,174.89785,,,6245,,,,,,0,31726,,,,,0101000020E6100000D656EC2FBBDC6540F085C954C17842C0
6246,172 Whitford Rd,,-36.91802,174.92832,,,6246,,,,,,0,31691,,,,,0101000020E6100000210725CCB4DD65407689EAAD817542C0
6247,159 Whitford Rd,,-36.91786,174.92823,,,6247,,,,,,0,31691,,,,,0101000020E610000051A5660FB4DD65403D27BD6F7C7542C0
10524,Albany Village SH17,,-36.72538,174.69602,,,10524,,,,,,1,,,,,,0101000020E6100000952BBCCB45D6654014967840D95C42C0
9700,Half Moon Bay Ferry Terminal,,-36.87919,174.89724,,,9700,,,,,,0,97001,,,,,0101000020E61000003815A930B6DC6540317C444C897042C0
21479,Main Rd/Kumeu Village (east end),,-36.77698,174.55859,,,21479,,,,,,1,,,,,,0101000020E6100000EDBB22F8DFD16540B3D2A414746342C0
21478,Main Rd/Kumeu Village (west end),,-36.77614,174.55595,,,21478,,,,,,1,,,,,,0101000020E6100000C286A757CAD16540088F368E586342C0
8879,Carrington Rd opp Fifth Ave,,-36.87822,174.71087,,,8879,,,,,,0,11265,,,,,0101000020E6100000A4367172BFD66540B8585183697042C0
21474,State Highway 16/Matua Rd,,-36.76668,174.51595,,,21474,,,,,,1,,,,,,0101000020E6100000E10B93A982D06540A73FFB91226242C0
21477,Main Rd/Huapai Shops,,-36.77235,174.54584,,,21477,,,,,,1,,,,,,0101000020E6100000289B728577D165406688635DDC6242C0
21476,Main Rd/Tapu Rd,,-36.77157,174.53958,,,21476,,,,,,1,,,,,,0101000020E61000006CB2463D44D16540904946CEC26242C0
41301,Glenfield Intermediate Car Park,,-36.77973,174.73212,,,41301,,,,,,1,,,,,,0101000020E6100000EC17EC866DD76540E4DA5031CE6342C0
41300,Glenfield Intermediate School,,-36.78009,174.73167,,,41300,,,,,,1,,,,,,0101000020E6100000DC2E34D769D76540E4F736FDD96342C0
41303,Chivalry Rd and Glenfield,,-36.77685,174.72361,,,41303,,,,,,1,,,,,,0101000020E6100000E0A128D027D76540E5F21FD26F6342C0
41302,Chivalry Rd and Diana,,-36.77978,174.72956,,,41302,,,,,,1,,,,,,0101000020E6100000088F368E58D765409609BFD4CF6342C0
41305,Glenfield Shopping Centre,,-36.78161,174.72099,,,41305,,,,,,1,,,,,,0101000020E6100000C7D79E5912D76540001DE6CB0B6442C0
41304,Chivalry Rd and Colin Wild,,-36.7781,174.72576,,,41304,,,,,,1,,,,,,0101000020E6100000D717096D39D765404182E2C7986342C0
41307,Glenfield Rd and Mayfeild,,-36.77732,174.72284,,,41307,,,,,,1,,,,,,0101000020E6100000B3075A8121D765406C43C5387F6342C0
41306,Kaipatiki Rd and Waverley,,-36.78037,174.71824,,,41306,,,,,,1,,,,,,0101000020E6100000BBD573D2FBD66540C763062AE36342C0
41309,Manuka Rd and Easton,,-36.77464,174.71659,,,41309,,,,,,1,,,,,,0101000020E610000080D4264EEED6654033164D67276342C0
41308,Glenfield Rd and Manuka,,-36.77362,174.7207,,,41308,,,,,,1,,,,,,0101000020E6100000454772F90FD7654009C4EBFA056342C0
6976,200 Alfriston Rd,,-37.01652,174.91838,,,6976,,,,,,0,51094,,,,,0101000020E61000009E29745E63DD65406EDDCD531D8242C0
6977,167 Alfriston Rd,,-37.01693,174.91752,,,6977,,,,,,0,51094,,,,,0101000020E6100000A12DE7525CDD6540202922C32A8242C0
11298,Mt Albert Rd and Beagle,,-36.89506,174.72975,,,11298,,,,,,1,,,,,,0101000020E61000003108AC1C5AD7654098FA7953917242C0
6974,120 Alfriston Rd,,-37.01873,174.91221,,,6974,,,,,,0,51097,,,,,0101000020E6100000B1A206D330DD65401FBAA0BE658242C0
6975,47 Stratford Rd,,-37.01404,174.9189,,,6975,,,,,,0,51098,,,,,0101000020E61000006C09F9A067DD6540FD6A0E10CC8142C0
6972,Opp 143c Alfriston Rd,,-37.0179,174.91454,,,6972,,,,,,0,51096,,,,,0101000020E610000048DC63E943DD6540984C158C4A8242C0
6973,129 Hill Rd,,-37.01303,174.91093,,,6973,,,,,,0,51582,,,,,0101000020E610000040DEAB5626DD6540F6EE8FF7AA8142C0
1713,Peach Pde near Grand View Rd,,-36.88632,174.80598,,,1713,,,,,,0,31398,,,,,0101000020E61000005DA79196CAD9654036E50AEF727142C0
5253,79 Lynwood Rd,,-36.90358,174.67016,,,5253,,,,,,0,21303,,,,,0101000020E6100000CC6262F371D56540EBA86A82A87342C0
5251,25 Nikau St,,-36.90661,174.67552,,,5251,,,,,,0,21900,,,,,0101000020E610000068791EDC9DD56540001DE6CB0B7442C0
6970,46 Stratford Rd,,-37.01397,174.91899,,,6970,,,,,,0,51098,,,,,0101000020E61000003C6BB75D68DD65400490DAC4C98142C0
5255,Green Bay High School,,-36.93235,174.6696,,,5255,,,,,,0,21811,,,,,0101000020E6100000DAACFA5C6DD565407A36AB3E577742C0
1718,Ascot Ave by Ellerslie Racecourse,,-36.88797,174.80103,,,1718,,,,,,0,61101,,,,,0101000020E6100000ADA3AA09A2D9654021EA3E00A97142C0
4251,123 Upper Harbour Dr,,-36.77787,174.68747,,,4251,,,,,,0,41462,,,,,0101000020E610000065DF15C1FFD565400F45813E916342C0
4250,Opp 121 Rosedale Rd,,-36.7396,174.72042,,,4250,,,,,,0,41625,,,,,0101000020E61000004C6C3EAE0DD76540910F7A36AB5E42C0
31124,Taniwha St and Fenchurch,,-36.87698,174.87058,,,31124,,,,,,1,,,,,,0101000020E6100000A79196CADBDB6540809F71E1407042C0
4252,30 Apollo Dr,,-36.74456,174.73188,,,4252,,,,,,0,41630,,,,,0101000020E610000016139B8F6BD7654073F4F8BD4D5F42C0
4255,Hail and Ride Kowhai Rd,,-36.74777,174.74759,,,4255,,,,,,0,41395,,,,,0101000020E6100000221ADD41ECD76540087767EDB65F42C0
4254,110 Apollo Dr,,-36.73581,174.7271,,,4254,,,,,,0,41629,,,,,0101000020E61000007E1D386744D76540EE08A7052F5E42C0
11120,Pt Chevalier Rd and Albert,,-36.8681,174.70862,,,11120,,,,,,1,,,,,,0101000020E610000054A9D903ADD665402CD49AE61D6F42C0
11121,Pt Chevalier Rd and Formby,,-36.86573,174.7068,,,11121,,,,,,1,,,,,,0101000020E6100000029A081B9ED6654042959A3DD06E42C0
11122,Pt Chevalier Rd and Walker,,-36.86439,174.70579,,,11122,,,,,,1,,,,,,0101000020E610000001FBE8D495D66540A67EDE54A46E42C0
11123,Walker Rd and Muripara,,-36.86607,174.70261,,,11123,,,,,,1,,,,,,0101000020E6100000F67AF7C77BD66540FB05BB61DB6E42C0
11124,Wainoni Ave and Maranui,,-36.86612,174.70052,,,11124,,,,,,1,,,,,,0101000020E61000003546EBA86AD66540AD342905DD6E42C0
4257,Hail and Ride Kowhai Rd,,-36.74421,174.75313,,,4257,,,,,,0,41394,,,,,0101000020E61000005EF415A419D8654097ADF545425F42C0
11126,Main Selwyn Village,,-36.86539,174.69899,,,11126,,,,,,1,,,,,,0101000020E610000065C746205ED6654089247A19C56E42C0
11127,Target St and Muripara,,-36.86412,174.70159,,,11127,,,,,,1,,,,,,0101000020E61000006C26DF6C73D66540E6E8F17B9B6E42C0
11128,Target St and Neville,,-36.86362,174.70265,,,11128,,,,,,1,,,,,,0101000020E61000001A51DA1B7CD66540F415A4198B6E42C0
11129,Pt Chevalier Rd and Target,,-36.86253,174.70439,,,11129,,,,,,1,,,,,,0101000020E610000024B4E55C8AD66540D1E80E62676E42C0
4256,Akoranga Dr near Onewa Domain,,-36.79278,174.74926,,,4256,,,,,,0,41129,,,,,0101000020E61000006E861BF0F9D765402176A6D0796542C0
3018,6 Awaruku Rd,,-36.69746,174.73405,,,3018,,,,,,0,41612,,,,,0101000020E61000001FF46C567DD765405322895E465942C0
3019,111 Stredwick Dr,,-36.69831,174.73646,,,3019,,,,,,0,41608,,,,,0101000020E6100000FDD98F1491D76540213CDA38625942C0
7920,7 Gabador Pl,,-36.92077,174.85322,,,7920,,,,,,0,31525,,,,,0101000020E6100000618907944DDB6540A79196CADB7542C0
5940,362 Forest Hill Rd,,-36.93035,174.58134,,,5940,,,,,,0,21801,,,,,0101000020E61000006AFB57569AD26540B3EA73B5157742C0
3012,156 Awaruku Rd,,-36.69489,174.74305,,,3012,,,,,,0,41615,,,,,0101000020E61000005F29CB10C7D76540A228D027F25842C0
3013,29 Awaruku Rd,,-36.69709,174.73723,,,3013,,,,,,0,41613,,,,,0101000020E61000002A745E6397D76540302FC03E3A5942C0
3010,46 County Rd,,-36.69519,174.74587,,,3010,,,,,,0,41616,,,,,0101000020E61000002922C32ADED76540CC4065FCFB5842C0
3011,61 Awaruku Rd,,-36.69686,174.74055,,,3011,,,,,,0,41614,,,,,0101000020E6100000B1E1E995B2D76540FEF15EB5325942C0
3016,38 Awaruku Rd,,-36.69717,174.73742,,,3016,,,,,,0,41613,,,,,0101000020E610000052EDD3F198D765404CE0D6DD3C5942C0
3017,Opp 58 Stredwick Dr,,-36.69828,174.733,,,3017,,,,,,0,41609,,,,,0101000020E6100000FA7E6ABC74D76540B6B9313D615942C0
3014,78 Awaruku Rd,,-36.69695,174.74022,,,3014,,,,,,0,41614,,,,,0101000020E61000000B7BDAE1AFD765403E7958A8355942C0
3015,1 Awaruku Rd,,-36.69741,174.7341,,,3015,,,,,,0,41612,,,,,0101000020E6100000CC7F48BF7DD76540A1F31ABB445942C0
8729,853 Manukau Rd,,-36.91459,174.77743,,,8729,,,,,,0,11553,,,,,0101000020E6100000BD1DE1B4E0D86540D39FFD48117542C0
8728,Manukau Rd near Haydn Ave,,-36.90781,174.77518,,,8728,,,,,,0,11550,,,,,0101000020E61000006D904946CED86540AA7D3A1E337442C0
8723,651 Manukau Rd,,-36.90722,174.77492,,,8723,,,,,,0,11550,,,,,0101000020E610000086200725CCD865407923F3C81F7442C0
8722,608 Manukau Rd,,-36.90059,174.77345,,,8722,,,,,,0,11547,,,,,0101000020E6100000EBE2361AC0D86540658D7A88467342C0
8725,Opp 728 Manukau Rd,,-36.91022,174.77564,,,8725,,,,,,0,11551,,,,,0101000020E6100000062FFA0AD2D865402315C616827442C0
8724,636 Manukau Rd,,-36.90336,174.77411,,,8724,,,,,,0,11548,,,,,0101000020E610000036B05582C5D86540DD41EC4CA17342C0
8727,823 Manukau Rd,,-36.91277,174.7765,,,8727,,,,,,0,11552,,,,,0101000020E6100000022B8716D9D865408D62B9A5D57442C0
4189,65 Glenvar Rd,,-36.69445,174.74215,,,4189,,,,,,0,49614,,,,,0101000020E61000003F575BB1BFD76540865AD3BCE35842C0
4188,46 Verbena Rd,,-36.80218,174.70913,,,4188,,,,,,0,41244,,,,,0101000020E610000099D36531B1D66540ADC090D5AD6642C0
31548,Tripoli Rd and Torino,,-36.88904,174.86458,,,31548,,,,,,1,,,,,,0101000020E6100000D218ADA3AADB6540FD6A0E10CC7142C0
31549,Tripoli Rd and Oran,,-36.89221,174.86351,,,31549,,,,,,1,,,,,,0101000020E61000009B38B9DFA1DB65400395F1EF337242C0
31018,Tamaki Dr and Long,,-36.85063,174.85252,,,31018,,,,,,1,,,,,,0101000020E6100000F3E505D847DB65408D7F9F71E16C42C0
31019,Tamaki Dr and Goldie,,-36.85091,174.85534,,,31019,,,,,,1,,,,,,0101000020E6100000BEDEFDF15EDB654070EB6E9EEA6C42C0
31544,Pt England Rd and Waddell,,-36.88231,174.86279,,,31544,,,,,,1,,,,,,0101000020E61000001B2AC6F99BDB65408577B988EF7042C0
31017,Tamaki Dr and Sage,,-36.85084,174.84682,,,31017,,,,,,1,,,,,,0101000020E610000029B3412619DB654077103B53E86C42C0
31014,163 to opp 167 Tamaki Dr,,-36.84801,174.83838,,,31014,,,,,,1,,,,,,0101000020E6100000DB334B02D4DA65402A5778978B6C42C0
31015,Tamaki Dr and Kohimarama,,-36.84877,174.8401,,,31015,,,,,,1,,,,,,0101000020E6100000D42B6519E2DA6540B8E9CF7EA46C42C0
31012,Tamaki Dr and Patteson,,-36.84866,174.83184,,,31012,,,,,,1,,,,,,0101000020E61000002670EB6E9EDA654031B610E4A06C42C0
31013,Tamaki Dr and Selwyn,,-36.84784,174.83495,,,31013,,,,,,1,,,,,,0101000020E610000072F90FE9B7DA6540CD1E6805866C42C0
31010,Tamaki Dr near Tamaki Yacht Club,,-36.84469,174.82528,,,31010,,,,,,1,,,,,,0101000020E61000005F419AB168DA65400EA14ACD1E6C42C0
4186,4 Verbena Rd,,-36.80585,174.70669,,,4186,,,,,,0,41245,,,,,0101000020E610000021CD58349DD66540A5BDC117266742C0
5663,25 Luckens Rd,,-36.81705,174.62834,,,5663,,,,,,0,21524,,,,,0101000020E610000099D87C5C1BD4654031992A18956842C0
5662,4 Oreil Ave,,-36.81847,174.61674,,,5662,,,,,,0,21535,,,,,0101000020E610000052448655BCD36540E960FD9FC36842C0
5661,37 Luckens Rd,,-36.81789,174.62893,,,5661,,,,,,0,21525,,,,,0101000020E610000025AFCE3120D46540DBDC989EB06842C0
5660,8 Luckens Rd,,-36.81567,174.62746,,,5660,,,,,,0,21539,,,,,0101000020E61000008B71FE2614D46540062AE3DF676842C0
5667,3 Oreil Ave,,-36.81842,174.61666,,,5667,,,,,,0,21535,,,,,0101000020E61000000B98C0ADBBD3654038328FFCC16842C0
5666,36 Oreil Ave,,-36.82188,174.61754,,,5666,,,,,,0,21533,,,,,0101000020E610000019FF3EE3C2D36540459E245D336942C0
5665,1 Luckens Rd,,-36.81554,174.62726,,,5665,,,,,,0,21539,,,,,0101000020E6100000D942908312D46540384A5E9D636842C0
5664,18 Oreil Ave,,-36.82009,174.61613,,,5664,,,,,,0,21534,,,,,0101000020E6100000B4024356B7D3654069E388B5F86842C0
5669,95 Marina View Dr,,-36.81505,174.64124,,,5669,,,,,,0,21519,,,,,0101000020E6100000639CBF0985D465406A4DF38E536842C0
5668,52 Oreil Ave,,-36.82291,174.61959,,,5668,,,,,,0,21532,,,,,0101000020E6100000B75D68AED3D3654093C6681D556942C0
51229,Druces Rd/Kerrs Rd,,-37.00336,174.87965,,,51229,,,,,,1,,,,,,0101000020E6100000A5BDC11726DC6540AA0EB9196E8042C0
51228,Kerrs Rd/Druces Rd,,-37.00523,174.87882,,,51228,,,,,,1,,,,,,0101000020E610000043E21E4B1FDC6540A27A6B60AB8042C0
5399,633 Swanson Rd,,-36.86445,174.58812,,,5399,,,,,,0,21077,,,,,0101000020E6100000F4C308E1D1D265407B832F4CA66E42C0
51221,David Ave/Grande Vue Rd,,-37.01201,174.90038,,,51221,,,,,,1,,,,,,0101000020E61000001FBFB7E9CFDC6540CB9C2E8B898142C0
6402,232 Massey Rd,,-36.95837,174.83336,,,6402,,,,,,0,51382,,,,,0101000020E61000006D3997E2AADA6540D8BB3FDEAB7A42C0
6403,19 Bairds Rd,,-36.95818,174.85893,,,6403,,,,,,0,51334,,,,,0101000020E6100000B471C45A7CDB654034D769A4A57A42C0
6400,318 Bairds Rd,,-36.97353,174.8843,,,6400,,,,,,0,31798,,,,,0101000020E61000004A7B832F4CDC654062D68BA19C7C42C0
6401,Bairds Rd outside DB Breweries,,-36.95793,174.85442,,,6401,,,,,,0,51333,,,,,0101000020E61000008CA19C6857DB6540BBED42739D7A42C0
8189,34 Rockfield Rd,,-36.90483,174.80458,,,8189,,,,,,0,11659,,,,,0101000020E610000080608E1EBFD9654047382D78D17342C0
8188,12 Aliford Ave,,-36.90432,174.80293,,,8188,,,,,,0,11664,,,,,0101000020E6100000465F419AB1D96540328FFCC1C07342C0
6404,272 Massey Rd,,-36.96109,174.83133,,,6404,,,,,,0,51380,,,,,0101000020E6100000E1455F419ADA65409E4143FF047B42C0
6405,69 Bairds Rd,,-36.95741,174.86575,,,6405,,,,,,0,31877,,,,,0101000020E610000062105839B4DB6540836E2F698C7A42C0
8185,124 Rockfield Rd,,-36.90946,174.80533,,,8185,,,,,,0,11661,,,,,0101000020E61000009B8F6B43C5D9654095826E2F697442C0
8184,55 Rockfield Rd,,-36.9052,174.80456,,,8184,,,,,,0,11659,,,,,0101000020E61000006FF59CF4BED965406B2BF697DD7342C0
8187,100 Rockfield Rd,,-36.90761,174.80517,,,8187,,,,,,0,11743,,,,,0101000020E61000000D37E0F3C3D96540E3C281902C7442C0
6409,185 Bairds Rd,,-36.9635,174.87476,,,6409,,,,,,0,31794,,,,,0101000020E61000002BFBAE08FEDB654017D9CEF7537B42C0
8181,Opp 171 Rockfield Rd,,-36.91419,174.80581,,,8181,,,,,,0,11663,,,,,0101000020E610000046990D32C9D96540452A8C2D047542C0
8180,109 Rockfield Rd,,-36.90959,174.80523,,,8180,,,,,,0,11661,,,,,0101000020E61000004278B471C4D965406362F3716D7442C0
8183,154 Rockfield Rd,,-36.91147,174.80551,,,8183,,,,,,0,11662,,,,,0101000020E61000003B53E8BCC6D965407FA4880CAB7442C0
8182,77 Rockfield Rd,,-36.90652,174.80488,,,8182,,,,,,0,11660,,,,,0101000020E61000008BA6B393C1D96540C095ECD8087442C0
7764,28 Orakei Rd,,-36.87907,174.80356,,,7764,,,,,,0,31897,,,,,0101000020E6100000F60B76C3B6D965408672A25D857042C0
7765,133 Orakei Rd,,-36.86975,174.80541,,,7765,,,,,,0,31437,,,,,0101000020E6100000E23B31EBC5D9654017D9CEF7536F42C0
7766,52 Orakei Rd,,-36.87709,174.80353,,,7766,,,,,,0,31441,,,,,0101000020E61000005BEB8B84B6D9654007D3307C447042C0
7767,Orakei Rd near Upland Rd,,-36.86732,174.8068,,,7767,,,,,,0,31436,,,,,0101000020E610000036CD3B4ED1D9654057957D57046F42C0
7760,60 Lucerne Rd,,-36.8739,174.81427,,,7760,,,,,,0,31448,,,,,0101000020E6100000A583F57F0EDA6540B9FC87F4DB6F42C0
7761,83 Orakei Rd,,-36.87358,174.80443,,,7761,,,,,,0,31439,,,,,0101000020E61000007BBDFBE3BDD9654047382D78D16F42C0
7762,12 Orakei Rd,,-36.88057,174.80291,,,7762,,,,,,0,31442,,,,,0101000020E610000034F44F70B1D965405BEB8B84B67042C0
7763,103 Orakei Rd,,-36.87198,174.80498,,,7763,,,,,,0,31438,,,,,0101000020E6100000E4BD6A65C2D965400F62670A9D6F42C0
51224,Browns Rd/Homai Station,,-37.01353,174.87561,,,51224,,,,,,1,,,,,,0101000020E61000009E4143FF04DC6540E8C1DD59BB8142C0
7768,90 Orakei Rd,,-36.87484,174.80346,,,7768,,,,,,0,31440,,,,,0101000020E61000009DF4BEF1B5D96540C79DD2C1FA6F42C0
7769,Opp 234 Orakei Rd,,-36.86339,174.81068,,,7769,,,,,,0,21000,,,,,0101000020E6100000AEF02E17F1D96540C3D84290836E42C0
3904,72 Bayview Rd,,-36.77149,174.70571,,,3904,,,,,,0,41318,,,,,0101000020E6100000BA4E232D95D6654074982F2FC06242C0
3905,61 Raleigh Rd,,-36.80164,174.73914,,,3905,,,,,,0,41160,,,,,0101000020E61000004BE5ED08A7D765402D95B7239C6642C0
3907,3 Raleigh Rd,,-36.80263,174.74355,,,3907,,,,,,0,41142,,,,,0101000020E61000001B9E5E29CBD76540ED647094BC6642C0
3900,48 Lingfield St,,-36.78664,174.72845,,,3900,,,,,,0,41297,,,,,0101000020E6100000AED85F764FD76540DBDC989EB06442C0
3901,63 Birkenhead Ave,,-36.81105,174.72592,,,3901,,,,,,0,40000,,,,,0101000020E6100000657094BC3AD76540DDB5847CD06742C0
3902,12 Lingfield St,,-36.78454,174.73113,,,3902,,,,,,0,41298,,,,,0101000020E6100000FCE3BD6A65D76540B13385CE6B6442C0
3903,89 Raleigh Rd,,-36.80118,174.73719,,,3903,,,,,,0,41159,,,,,0101000020E6100000069E7B0F97D76540CA1AF5108D6642C0
3908,8 Easton Park Pde,,-36.775,174.71556,,,3908,,,,,,0,49624,,,,,0101000020E61000006DCA15DEE5D6654033333333336342C0
3909,11 Exmouth Rd,,-36.80322,174.74581,,,3909,,,,,,0,41135,,,,,0101000020E6100000F4E0EEACDDD765401FBFB7E9CF6642C0
6745,19 Fortunes Rd,,-36.89706,174.8982,,,6745,,,,,,0,31634,,,,,0101000020E61000008D28ED0DBEDC65405F46B1DCD27242C0
6744,36 Alfriston Rd,,-37.0219,174.90317,,,6744,,,,,,0,51216,,,,,0101000020E61000004E97C5C4E6DC654026E4839ECD8242C0
6747,109 Everglade Dr,,-37.00126,174.89567,,,6747,,,,,,0,51111,,,,,0101000020E610000044C02154A9DC65408065A549298042C0
6746,34 Wallace Rd,,-36.98087,174.85476,,,6746,,,,,,0,51270,,,,,0101000020E6100000BABDA4315ADB654053D0ED258D7D42C0
6741,15 Everglade Dr,,-36.99152,174.89662,,,6741,,,,,,0,51114,,,,,0101000020E6100000111E6D1CB1DC65403BAA9A20EA7E42C0
6740,158 Everglade Dr,,-37.00426,174.89876,,,6740,,,,,,0,51110,,,,,0101000020E61000007FDE54A4C2DC65402A5778978B8042C0
6743,49 Everglade Dr,,-36.99601,174.89573,,,6743,,,,,,0,51113,,,,,0101000020E61000007901F6D1A9DC6540963E74417D7F42C0
