route_id,route_short_name,route_long_name,route_type,agency_id,route_desc,route_url,route_color,route_text_color,id
92012-20170807091914_v56.25,DEV,Auckland To Devonport,4,FGL,,,,,288
00953-20170807091914_v56.25,009,Remuera To Auckland Grammar,3,NZBML,,,,,289
15202-20170807091914_v56.25,152,New Lynn to Henderson via Glen Eden and Sunnyvale,3,PC,,,,,290
73110-20170807091914_v56.25,OUT,Outer Link Newmarket To CBD Clockwise,3,NZBML,,,,,291
02051-20170724124507_v56.18,020,Gulf Harbour To Whangaparaoa College,3,BAYES,,,,,292
39901-20170807091914_v56.25,399,Port Waikato to Pukekohe via Tuakau,3,RTH,,,,,293
99201-20170807091914_v56.25,992X,Gulf Harbour to City Centre (Wellesley St) via HC Station,3,NZBNS,,,,,294
30007-20170724124507_v56.18,SKY,International Airport To Downtown Via Dominion Rd,3,ABEXP,,,,,295
00262-20170807091914_v56.25,002,Manurewa Schools To Clendon,3,RTH,,,,,296
02001-20170807091914_v56.25,020,Westmere To Britomart Via Wellington St,3,NZBML,,,,,297
01001-20170724124507_v56.18,010,Onehunga To Wynyard Quarter Via Unitec,3,NZBML,,,,,298
03751-20170807091914_v56.25,037,Glenfield To Westlake Schools Via Marlborough,3,NZBNS,,,,,299
90201-20170807091914_v56.25,902,Unsworth Heights to Constellation Station,3,RTH,,,,,300
20324-20170807091914_v56.25,STH,Britomart Train Station to Papakura Train Station,2,AM,,,,,301
60502-20170724124507_v56.18,605,City Centre To Lucerne Rd Via Benson Rd,3,NZBML,,,,,302
05060-20170724124507_v56.18,050,Holy Cross School and Waitakere Schools to West Harbour,3,PC,,,,,303
99204-20170724124507_v56.18,992X,City Centre (Wellesley St) to Gulf Harbour via HC Station,3,NZBNS,,,,,304
84301-20170724124507_v56.18,843,Constellation Station To Akoranga Station Via Takapuna,3,NZBNS,,,,,305
14302-20170724124507_v56.18,143,Henderson to Ranui via Sturges Rd,3,PC,,,,,306
04951-20170807091914_v56.25,049,Kowhai Rd To Long Bay College,3,NZBNS,,,,,307
15406-20170724124507_v56.18,154,New Lynn to Henderson via Glen Eden,3,PC,,,,,308
83901-20170724124507_v56.18,839,Long Bay To Mayoral Dr Via Crown Hill,3,NZBNS,,,,,309
89102-20170724124507_v56.18,891,Takapuna To Albany Station,3,NZBNS,,,,,310
04251-20170807091914_v56.25,042,Albany To Westlake Schools,3,NZBNS,,,,,311
00258-20170807091914_v56.25,002,Royal Oak Intermediate To Mangere Bridge,3,GBT,,,,,312
39002-20170807091914_v56.25,390,City Centre To Te Papapa,3,NZBML,,,,,313
58902-20170724124507_v56.18,589,Botany Town Centre To Beachlands,3,HE,,,,,314
00772-20170724124507_v56.18,007,Green Bay High to Oratia,3,RTH,,,,,315
01959-20170807091914_v56.25,019,Whangaparaoa College To Gulf Harbour School,3,BAYES,,,,,316
07751-20170724124507_v56.18,077,Verrans Corner To Glenfield Schools,3,BTL,,,,,317
97302-20170724124507_v56.18,973,Britomart To Verrans Corner Via Highbury Shops,3,BTL,,,,,318
00663-20170724124507_v56.18,006,Kaurilands to Green Bay High School,3,RTH,,,,,319
02952-20170807091914_v56.25,029,Epsom Schools To Parnell,3,NZBML,,,,,320
07852-20170724124507_v56.18,078,Farm Cove Intermediate To Golflands,3,HE,,,,,321
39801-20170807091914_v56.25,398,Tuakau to Pukekohe,3,RTH,,,,,322
08156-20170807091914_v56.25,081,Northcote College To Hillcrest,3,BTL,,,,,323
07153-20170807091914_v56.25,071,Pinehill To Long Bay College,3,NZBNS,,,,,324
39603-20170724124507_v56.18,396,Waiuku To Pukekohe Interchange Via Kitchener Rd And Patumaho,3,RTH,,,,,325
01057-20170724124507_v56.18,010,Greenhithe To Kingsway School,3,BAYES,,,,,326
37602-20170807091914_v56.25,376,Papakura Shops To Drury,3,RTH,,,,,327
01053-20170807091914_v56.25,010,Remuera To Auckland Grammar Via Benson Rd,3,NZBML,,,,,328
01359-20170724124507_v56.18,013,Glendene to Rutherford College,3,PC,,,,,329
52502-20170724124507_v56.18,N50,Britomart To Howick Via Pakuranga (S),3,HE,,,,,330
10006-20170724124507_v56.18,NEX,Britomart To Albany Station (S),3,RTH,,,,,331
30118-20170807091914_v56.25,PUK,Papakura Train Station to Pukekohe Train Station,2,AM,,,,,332
26752-20170807091914_v56.25,267,Mt Roskill Grammar To Lynfield,3,NZBML,,,,,333
00203-20170724124507_v56.18,2X,Rocky Bay To Matiatia Wharf via Pacific Pde,3,WBC,,,,,334
00758-20170807091914_v56.25,007,Orewa College To Brightside Rd,3,BAYES,,,,,335
02054-20170807091914_v56.25,020,Sacred Heart College To Remuera,3,HE,,,,,336
65501-20170807091914_v56.25,655,Glen Innes To Britomart Via Meadowbank And Parnell,3,NZBML,,,,,337
01563-20170724124507_v56.18,015,Glendene to Avondale College,3,NZBGW,,,,,338
03652-20170807091914_v56.25,036,De La Salle College To Pt England,3,NZBML,,,,,339
05853-20170807091914_v56.25,058,Homai To Rosehill Schools,3,RTH,,,,,340
05853-20170724124507_v56.18,058,Homai To Rosehill Schools,3,RTH,,,,,341
35301-20170807091914_v56.25,353,Manukau Station To Botany Town Centre Via Preston Rd,3,HE,,,,,342
95016-20170724124507_v56.18,HMB,Auckland Pier 1 to Half Moon Bay via Rangitoto Island,4,FGL,,,,,343
03052-20170724124507_v56.18,030,Epsom Schools To Mt Eden,3,NZBML,,,,,344
57501-20170807091914_v56.25,575,Half Moon Bay To Middlemore Via Otara And Highbrook,3,HE,,,,,345
39602-20170807091914_v56.25,396,Pukekohe Interchange To Waiuku Via Patumahoe,3,RTH,,,,,346
00451-20170807091914_v56.25,004,Army Bay To Orewa College,3,BAYES,,,,,347
01803-20170807091914_v56.25,18,New Lynn to City Centre via Great North Rd,3,NZBGW,,,,,348
06251-20170807091914_v56.25,062,Favona To Onehunga Schools Via Mangere Bridge,3,GBT,,,,,349
80308-20170807091914_v56.25,803,Takapuna To Bayswater Wharf Via Francis St,3,RTH,,,,,350
11018-20170724124507_v56.18,N11,City To Papakura Via Great South Rd (S),3,RTH,,,,,351
50140-20170724124507_v56.18,EAST,Britomart Train Station to Manukau Train Station,2,AM,,,,,352
19518-20170724124507_v56.18,195,City Centre to Blockhouse Bay,3,RTH,,,,,353
03003-20170724124507_v56.18,030,Pt Chevalier To City Centre Via Muripara Ave,3,NZBML,,,,,354
88602-20170807091914_v56.25,886,Constellation Station To Long Bay Via Browns Bay,3,RTH,,,,,355
09554-20170807091914_v56.25,095,Te Huruhi School & Waiheke Primary To Piemelon Bay Rd,3,WBC,,,,,356
01563-20170807091914_v56.25,015,Glendene to Avondale College,3,NZBGW,,,,,357
00162-20170807091914_v56.25,001,Royal Oak Intermediate To Favona,3,GBT,,,,,358
10007-20170724124507_v56.18,NEX,Albany Station To Britomart (S),3,RTH,,,,,359
36801-20170807091914_v56.25,368,Wiri Industrial Loop Clockwise,3,RTH,,,,,360
60602-20170724124507_v56.18,606,City Centre To Upland Rd Via Lucerne Rd And Benson Rd,3,NZBML,,,,,361
02956-20170724124507_v56.18,029,Northcote Intermediate And St Marys Primary To Maritime Tce,3,BTL,,,,,362
03553-20170807091914_v56.25,035,Mt Wellington To Otahuhu Schools,3,GBT,,,,,363
07758-20170807091914_v56.25,077,Glenfield Intermediate To Beach Haven,3,BTL,,,,,364
00712-20170807091914_v56.25,007,Pt Chevalier To Glen Innes Via Selwyn Village,3,NZBML,,,,,365
06353-20170807091914_v56.25,063,Mt Wellington To St Marys School (Ellerslie),3,NZBML,,,,,366
00204-20170724124507_v56.18,2X,Matiatia Wharf To Rocky Bay via Pacific Pde,3,WBC,,,,,367
00255-20170724124507_v56.18,002,Clendon to Manurewa and Greenmeadows,3,RTH,,,,,368
13106-20170807091914_v56.25,131,Henderson to Te Atatu Peninsula,3,PC,,,,,369
05551-20170807091914_v56.25,055,Conifer Grove To Rosehill Schools,3,RTH,,,,,370
52906-20170724124507_v56.18,N97,City Centre To Birkenhead Via Beach Hvn And Glenfield Rd (S),3,BTL,,,,,371
01655-20170807091914_v56.25,016,St Heliers To Epsom Schools Via St Johns Rd,3,NZBML,,,,,372
01655-20170724124507_v56.18,016,St Heliers To Epsom Schools Via St Johns Rd,3,NZBML,,,,,373
97305-20170724124507_v56.18,973,Beach Haven To Britomart Via Birkdale Rd And Highbury Bypass,3,BTL,,,,,374
27401-20170724124507_v56.18,274,Three Kings To Britomart,3,NZBML,,,,,375
25809-20170807091914_v56.25,258X,Blockhouse Bay To City Centre Via Dominion Rd Express,3,NZBML,,,,,376
30902-20170724124507_v56.18,309,City Centre To Mangere Town Centre,3,GBT,,,,,377
09452-20170807091914_v56.25,094,Waiheke Primary To Palm Rd,3,WBC,,,,,378
00752-20170724124507_v56.18,007,Epsom Schools To Mission Bay,3,NZBML,,,,,379
01458-20170807091914_v56.25,014,Northcote College To Beach Haven,3,BTL,,,,,380
12902-20170724124507_v56.18,129,City Centre to Westgate via Don Buck Rd,3,NZBGW,,,,,381
75601-20170724124507_v56.18,756,Panmure To Britomart Via Glen Innes And Mission Bay,3,NZBML,,,,,382
79908-20170724124507_v56.18,INN,Inner Link Ponsonby To CBD Clockwise,3,NZBML,,,,,383
06352-20170807091914_v56.25,063,Northcross Intermediate To Torbay,3,NZBNS,,,,,384
05851-20170807091914_v56.25,058,Favona To Onehunga Schools,3,GBT,,,,,385
03006-20170807091914_v56.25,030,City Centre To Pt Chevalier Via Williamson Ave,3,NZBML,,,,,386
20904-20170724124507_v56.18,209,City Centre to Titirangi via New North Rd and Green Bay,3,RTH,,,,,387
91304-20170724124507_v56.18,913,Takapuna To Windy Ridge,3,NZBNS,,,,,388
13804-20170807091914_v56.25,138,New Lynn to Henderson via Rosebank Rd,3,PC,,,,,389
98501-20170807091914_v56.25,985,Orewa to HC Station via Millwater and Silverdale,3,NZBNS,,,,,390
98108-20170807091914_v56.25,981,HC Station To Orewa,3,NZBNS,,,,,391
00760-20170807091914_v56.25,007,Sacred Heart College To Balmoral,3,NZBML,,,,,392
02254-20170724124507_v56.18,022,Mcauley High To Flat Bush,3,GBT,,,,,393
09554-20170724124507_v56.18,095,Te Huruhi School & Waiheke Primary To Piemelon Bay Rd,3,WBC,,,,,394
32251-20170807091914_v56.25,322,Smales Rd To Howick College And Somerville Intermediate,3,HE,,,,,395
02653-20170807091914_v56.25,026,Gulf Harbour To Northcross Intermediate,3,BAYES,,,,,396
81302-20170807091914_v56.25,813,Takapuna To Devonport Via Narrow Neck (N),3,NZBNS,,,,,397
03004-20170807091914_v56.25,030,City Centre To Pt Chevalier Via Muripara,3,NZBML,,,,,398
97505-20170724124507_v56.18,975,Beach Haven Wharf To Takapuna Via Birkdale Rd,3,BTL,,,,,399
54502-20170807091914_v56.25,545,Bucklands Beach To Botany Town Centre Via Highland Park,3,HE,,,,,400
08352-20170724124507_v56.18,083,Takapuna Grammar To Devonport Via Cheltenham,3,RTH,,,,,401
01806-20170724124507_v56.18,18,City Centre to Henderson via Great North Rd,3,NZBGW,,,,,402
02260-20170807091914_v56.25,022,Stella Maris School To Gulf Harbour,3,BAYES,,,,,403
31202-20170724124507_v56.18,312,City Centre To Onehunga Via Oranga,3,NZBML,,,,,404
06160-20170724124507_v56.18,061,Rangitoto College To Torbay,3,NZBNS,,,,,405
01558-20170807091914_v56.25,015,Westlake Girls To Glenfield Mall,3,BTL,,,,,406
05951-20170724124507_v56.18,059,Mangere To Onehunga Schools,3,GBT,,,,,407
31301-20170724124507_v56.18,313,Onehunga To Manukau Station Via Mangere & Papatoetoe,3,GBT,,,,,408
02854-20170724124507_v56.18,028,Papatoetoe Intermediate To Wiri Depot Via Puhinui,3,GBT,,,,,409
01551-20170807091914_v56.25,015,St Heliers To Epsom Schools Via Glendowie,3,NZBML,,,,,410
55006-20170807091914_v56.25,550,Britomart To Cockle Bay and Botany Via Newmarket,3,HE,,,,,411
00302-20170807091914_v56.25,3,Matiatia Wharf To Rocky Bay Via Ostend & Onetangi,3,WBC,,,,,412
37301-20170724124507_v56.18,373,Red Hill To Papakura Shops,3,RTH,,,,,413
31006-20170807091914_v56.25,31X,City Centre To Onehunga Express Via One Tree Hill,3,NZBML,,,,,414
56001-20170807091914_v56.25,560,Glenfield to Massey University,3,RTH,,,,,415
13303-20170807091914_v56.25,133X,Henderson to City Centre via Te Atatu Rd Express,3,PC,,,,,416
88706-20170724124507_v56.18,887,Constellation Station To Long Bay Via Albany,3,RTH,,,,,417
58006-20170724124507_v56.18,580,Howick To Manukau City Centre Via Sancta Maria Schools,3,HE,,,,,418
39402-20170807091914_v56.25,394,Pukekohe Interchange To Wesley College/Paerata,3,RTH,,,,,419
92011-20170724124507_v56.18,DEV,Devonport To Auckland,4,FGL,,,,,420
06162-20170724124507_v56.18,061,Royal Oak Intermediate To Mangere Town Centre,3,GBT,,,,,421
03154-20170724124507_v56.18,031,Remuera Schools To Mt Roskill,3,NZBML,,,,,422
90011-20170724124507_v56.18,BAYS,Bayswater To Auckland,4,FGL,,,,,423
96017-20170807091914_v56.25,HOBS,Hobsonville to Auckland via Beach Haven,4,360D,,,,,424
04256-20170724124507_v56.18,042,Westlake Schools To Albany,3,NZBNS,,,,,425
50501-20170807091914_v56.25,505,Sylvia Park to Britomart via Ruawai Rd and Ellerslie,3,NZBML,,,,,426
01266-20170724124507_v56.18,012,Avondale_College to New Lynn,3,PC,,,,,427
02051-20170807091914_v56.25,020,Gulf Harbour To Whangaparaoa College,3,BAYES,,,,,428
82201-20170724124507_v56.18,822,Castor Bay To Mayoral Dr,3,NZBNS,,,,,429
02252-20170807091914_v56.25,022,Baradene College To Panmure,3,HE,,,,,430
02861-20170724124507_v56.18,028,Whenuapai to North Shore Schools,3,RTH,,,,,431
50151-20170724124507_v56.18,EAST,Manukau Train Station to Britomart Train Station,2,AM,,,,,432
00760-20170724124507_v56.18,007,Sacred Heart College To Balmoral,3,NZBML,,,,,433
12501-20170807091914_v56.25,125,Helensville to Westgate,3,NZBGW,,,,,434
07552-20170724124507_v56.18,075,Bucklands Beach Intermediate To Highland Park,3,HE,,,,,435
13301-20170724124507_v56.18,133,Henderson to City Centre via Te Atatu Rd,3,PC,,,,,436
79805-20170724124507_v56.18,INN,Inner Link K Rd To CBD Anticlockwise,3,NZBML,,,,,437
00178-20170724124507_v56.18,001,Greenmeadows Intermediate And Manurewa High To Everglade,3,RTH,,,,,438
20330-20170807091914_v56.25,STH,Britomart Train Station to Puhinui Train Station,2,AM,,,,,439
57504-20170807091914_v56.25,575,Botany Town Centre To Half Moon Bay,3,HE,,,,,440
95301-20170807091914_v56.25,953,Windy Ridge To Universities,3,BTL,,,,,441
87403-20170724124507_v56.18,874X,Constellation Station To City Centre Express,3,NZBNS,,,,,442
98204-20170724124507_v56.18,982,HC Station To Gulf Harbour,3,NZBNS,,,,,443
98301-20170807091914_v56.25,983,"Gulf Harbour to HC Station via Manly shops, Vipond Rd, Red B",3,NZBNS,,,,,444
05156-20170724124507_v56.18,051,Seventh Day Adventist Primary To Papatoetoe,3,GBT,,,,,445
01266-20170807091914_v56.25,012,Avondale_College to New Lynn,3,PC,,,,,446
01253-20170724124507_v56.18,012,Gulf Harbour To Kingsway School,3,BAYES,,,,,447
07956-20170724124507_v56.18,079,Birkenhead Schools To Chatswood,3,BTL,,,,,448
55302-20170807091914_v56.25,553X,Britomart To Eastern Beach Express Via Tamaki Campus,3,HE,,,,,449
17105-20170807091914_v56.25,171,Laingholm to New Lynn,3,RTH,,,,,450
76801-20170724124507_v56.18,768,Glendowie To Britomart Via Tamaki Drive,3,NZBML,,,,,451
36604-20170724124507_v56.18,366,Everglades To Manurewa Via Manukau Station,3,RTH,,,,,452
32303-20170724124507_v56.18,323,Otahuhu To Panmure Station,3,GBT,,,,,453
00460-20170724124507_v56.18,004,Birkenhead College To Highbury,3,BTL,,,,,454
02961-20170807091914_v56.25,029,Massey and West Harbour to North Shore Schools,3,RTH,,,,,455
86303-20170807091914_v56.25,863X,Mairangi Bay To City Centre Express,3,NZBNS,,,,,456
07955-20170807091914_v56.25,079,Chatswood To Birkenhead Schools,3,BTL,,,,,457
87301-20170724124507_v56.18,873,Constellation Station To Takapuna,3,NZBNS,,,,,458
05157-20170807091914_v56.25,051,Sunnynook To Westlake Schools,3,NZBNS,,,,,459
88705-20170724124507_v56.18,887,Long Bay To Constellation Station Via Albany,3,RTH,,,,,460
39001-20170724124507_v56.18,390,Te Papapa To City Centre,3,NZBML,,,,,461
01001-20170807091914_v56.25,010,Onehunga To Wynyard Quarter Via Unitec,3,NZBML,,,,,462
88202-20170807091914_v56.25,882,Albany Station To Torbay,3,NZBNS,,,,,463
80407-20170807091914_v56.25,804,Bayswater Wharf To Takapuna Via Francis St,3,RTH,,,,,464
09251-20170724124507_v56.18,092,Piemelon Bay Rd To Te Huruhi School,3,WBC,,,,,465
08153-20170724124507_v56.18,081,Stanley Bay To Belmont Intermediate And Takapuna Grammar,3,RTH,,,,,466
09352-20170807091914_v56.25,093,Waiheke High School to Palm Beach,3,WBC,,,,,467
01765-20170807091914_v56.25,017,Te Atatu to Kelston Schools,3,PC,,,,,468
01765-20170724124507_v56.18,017,Te Atatu to Kelston Schools,3,PC,,,,,469
02252-20170724124507_v56.18,022,Baradene College To Panmure,3,HE,,,,,470
04655-20170807091914_v56.25,046,Panmure To Selwyn College,3,HE,,,,,471
98205-20170724124507_v56.18,982,Manly To HC Station,3,NZBNS,,,,,472
05553-20170807091914_v56.25,055,Kohimarama To Remuera Intermediate,3,NZBML,,,,,473
06152-20170807091914_v56.25,061,Albany Schools To Albany Heights,3,RTH,,,,,474
97601-20170807091914_v56.25,976,Beach Haven To Takapuna Via Rangatira Rd,3,BTL,,,,,475
31755-20170807091914_v56.25,317,Dannemora To Somerville Intermediate,3,HE,,,,,476
06456-20170807091914_v56.25,064,Constellation Station To Epsom And Remuera Schools,3,NZBML,,,,,477
36901-20170807091914_v56.25,369,Wiri Industrial Loop Anticlockwise,3,RTH,,,,,478
02566-20170807091914_v56.25,025,Glen Eden Intermediate to Wood Bay,3,RTH,,,,,479
08153-20170807091914_v56.25,081,Stanley Bay To Belmont Intermediate And Takapuna Grammar,3,RTH,,,,,480
55101-20170807091914_v56.25,551,North Park To Britomart Via Newmarket,3,HE,,,,,481
07151-20170807091914_v56.25,071,Ellerslie To Glendowie College,3,NZBML,,,,,482
08256-20170724124507_v56.18,082,Macleans College To Botany,3,HE,,,,,483
37302-20170807091914_v56.25,373,Papakura Shops To Red Hill,3,RTH,,,,,484
37302-20170724124507_v56.18,373,Papakura Shops To Red Hill,3,RTH,,,,,485
55213-20170807091914_v56.25,552,Bucklands Beach To Panmure Via Half Moon Bay,3,HE,,,,,486
01255-20170807091914_v56.25,012,Spinella Dr To Glenfield Intermediate Primary,3,BTL,,,,,487
05555-20170807091914_v56.25,055,Papakura To McAuley High,3,RTH,,,,,488
00707-20170807091914_v56.25,007,St Heliers To Pt Chevalier Via Hospital And Selwyn Village,3,NZBML,,,,,489
20298-20170724124507_v56.18,STH,Britomart Train Station to Papakura Train Station,2,AM,,,,,490
79902-20170724124507_v56.18,INN,Inner Link Clockwise,3,NZBML,,,,,491
08051-20170724124507_v56.18,080,Chatswood To Northcote Schools,3,BTL,,,,,492
01558-20170724124507_v56.18,015,Westlake Girls To Glenfield Mall,3,BTL,,,,,493
05656-20170724124507_v56.18,056,Rosehill College To Wattle Downs,3,RTH,,,,,494
03154-20170807091914_v56.25,031,Remuera Schools To Mt Roskill,3,NZBML,,,,,495
02062-20170807091914_v56.25,020,Rosmini To Beach Haven,3,BTL,,,,,496
02754-20170724124507_v56.18,027,Papatoetoe Intermediate To Middlemore Hospital,3,GBT,,,,,497
02856-20170807091914_v56.25,028,Rangitoto College To Sunnynook,3,NZBNS,,,,,498
37602-20170724124507_v56.18,376,Papakura Shops To Drury,3,RTH,,,,,499
00857-20170807091914_v56.25,008,Bayview To Westlake Schools,3,BTL,,,,,500
80200-20170724124507_v56.18,802X,Mayoral Dr To Bayswater Express,3,RTH,,,,,501
57502-20170807091914_v56.25,575,Middlemore To Half Moon Bay Via Otara And Highbrook,3,HE,,,,,502
01101-20170807091914_v56.25,011,Onehunga to St Lukes,3,NZBML,,,,,503
01458-20170724124507_v56.18,014,Northcote College To Beach Haven,3,BTL,,,,,504
01101-20170724124507_v56.18,011,Onehunga to St Lukes,3,NZBML,,,,,505
76004-20170724124507_v56.18,76X,Mayoral Dr To Long Bay Express,3,NZBNS,,,,,506
04252-20170807091914_v56.25,042,Campbells Bay Primary To Milford,3,NZBNS,,,,,507
07754-20170724124507_v56.18,077,Glenfield Schools To Windy Ridge,3,BTL,,,,,508
99012-20170807091914_v56.25,PINE,Auckland To Pine Harbour,4,SLPH,,,,,509
00705-20170724124507_v56.18,007,St Heliers To Pt Chevalier Via Greenlane Hospital,3,NZBML,,,,,510
01957-20170807091914_v56.25,019,Mission Bay To Epsom Schools,3,NZBML,,,,,511
14604-20170807091914_v56.25,146,Henderson to Swanson Station via Central Park Dr,3,PC,,,,,512
95103-20170807091914_v56.25,951,Glenfield Mall To Auckland University,3,BTL,,,,,513
04253-20170807091914_v56.25,042,Castor Bay To Campbells Bay Primary,3,NZBNS,,,,,514
80305-20170724124507_v56.18,803,Bayswater Wharf To Takapuna,3,RTH,,,,,515
05651-20170807091914_v56.25,056,Wattle Downs To Rosehill Schools,3,RTH,,,,,516
24310-20170724124507_v56.18,243X,City Centre to New Lynn via Sandringham Rd Express,3,NZBML,,,,,517
01851-20170807091914_v56.25,018,Highland Park To Sancta Maria College,3,HE,,,,,518
04652-20170724124507_v56.18,046,Carmel College And Westlake Girls To Glenfield,3,NZBNS,,,,,519
10008-20170724124507_v56.18,NEX,Britomart to HC Station via all Busway Stations (S),3,RTH,,,,,520
01356-20170724124507_v56.18,013,Kingsway School To Stanmore Bay,3,BAYES,,,,,521
31755-20170724124507_v56.18,317,Dannemora To Somerville Intermediate,3,HE,,,,,522
26700-20170807091914_v56.25,267X,City Centre To Lynfield Express,3,NZBML,,,,,523
97401-20170807091914_v56.25,974,Beach Haven To Britomart Via Rangatira Rd,3,BTL,,,,,524
85003-20170807091914_v56.25,85X,Torbay To Mayoral Dr Express,3,NZBNS,,,,,525
64302-20170807091914_v56.25,643,Britomart To Upland Rd Via Parnell And Remuera Rd,3,NZBML,,,,,526
98302-20170807091914_v56.25,983,"HC Station to Gulf Harbour via Silverdale, Red Beach, Vipond",3,NZBNS,,,,,527
30113-20170807091914_v56.25,PUK,Pukekohe Train Station to Papakura Train Station,2,AM,,,,,528
95706-20170807091914_v56.25,957,Highbury To Birkenhead Wharf,3,BTL,,,,,529
85804-20170807091914_v56.25,858,Mayoral Dr To Long Bay Via North Shore Hospital,3,NZBNS,,,,,530
